course_id	course_title	price	free_or_paid	num_subscribers	num_reviews	num_lectures	level	rating	content_duration	published_timestamp_date	subject	revenue
883394	Forex - Calculate Lot Size Like Pro	20	Paid	543	14	11	All Levels	0.86	0.6	6/21/2016	business	10860
883706	Wordpress Beginner Tutorial: Build Your First Website	0	free	6402	104	23	Beginner Level	0.5	1.5	6/21/2016	web_development	0
883828	T-Shirt Design Workshop 02: Mixed Media Design	25	paid	885	176	29	Beginner Level	0.4	2.5	6/27/2016	graphics_design	22125
884946	Code a 'Coming Soon' Landing Page in Bootstrap 4	0	free	13535	473	18	Beginner Level	0.87	1.5	8/17/2016	web_development	0
884988	Build a Complete Registration and Login System using PHP MVC	80	paid	325	50	106	Intermediate Level	0.6	5	2/23/2017	web_development	26000
885342	Financial Modeling 101	0	Free	1086	37	5	All Levels	0.48	0.62	12/19/2016	business	0
885413	Foundations of Investing	40	Paid	0	0	18	Beginner Level	0.95	2	7/27/2016	business	0
885443	Investment Portfolio Analysis with R	50	Paid	314	38	37	All Levels	0.68	6.5	6/27/2016	business	15700
885479	Become a Professional Logo Designer	150	paid	107	16	82	All Levels	0.98	8	6/28/2016	graphics_design	16050
885974	Four Fundamentals of Financial Planning	30	Paid	6219	23	20	Intermediate Level	0.54	1	2/14/2017	business	186570
886300	Accelerated JavaScript Training	110	paid	4720	1017	126	Beginner Level	0.99	7.5	7/12/2016	web_development	519200
886614	Accelerated ES6 JavaScript Training	110	paid	5811	850	114	All Levels	0.76	6	7/12/2016	web_development	639210
888668	How to Sing and Play the Guitar (at the same time)	20	paid	78	8	24	Intermediate Level	0.11	1.5	7/18/2016	music	1560
888698	Piano Playing: Reading and Playing Classical Tunes Vol.II	40	paid	1638	3	17	Intermediate Level	0.94	1.5	6/28/2016	music	65520
888716	"Introduction to Finance, Accounting, Modeling and Valuation"	200	Paid	11441	1118	61	All Levels	0.81	4.5	6/28/2016	business	2288200
889066	Trading Options Basics	200	Paid	8	0	8	Intermediate Level	0.88	1.5	7/1/2016	business	1600
889438	ChatBots: Messenger ChatBot with API.AI and Node.JS	50	paid	2577	529	64	All Levels	0.77	4.5	6/30/2016	web_development	128850
889824	61% Profit In 1 Month - Crush Your Forex Trading Paradigm	20	Paid	1027	29	25	Intermediate Level	0.97	1.5	7/18/2016	business	20540
890810	Practical Understanding of PHP and MySQL	0	free	12201	217	24	All Levels	0.81	5.5	7/6/2016	web_development	0
891484	Forex Trading - Advanced Fundamental Analysis	20	Paid	1754	100	49	Beginner Level	0.46	2.5	6/30/2016	business	35080
891490	"Accounting Superpowers: Learn Accounts, Understand Business!"	200	Paid	1437	96	34	Beginner Level	0.55	2.5	8/8/2016	business	287400
892446	Visualizing Data	40	Paid	149	2	63	Intermediate Level	0.8	6.5	7/22/2016	business	5960
892898	Didgeridoo - from zero to HERO! Part Two. Intermediate.	35	paid	55	2	30	All Levels	0.07	2	7/2/2016	music	1925
893056	Didgeridoo - from zero to HERO! Part One - beginning	35	paid	87	11	38	Beginner Level	0.47	3	7/2/2016	music	3045
893978	"How to Fix Common Branding Mistakes, for Graphic Designers"	35	paid	19	2	9	All Levels	0.66	1.5	11/18/2016	graphics_design	665
894336	Master The Psychology of Forex & Binary Options Trading	20	Paid	53	16	7	Beginner Level	0.88	1	7/4/2016	business	1060
895030	Forex - Price action Reversal Strategy	20	Paid	38	6	16	All Levels	0.93	1	7/4/2016	business	760
895040	Build WordPress Plugin to extend Beaver Builder	50	paid	1705	26	17	All Levels	0.88	2	7/4/2016	web_development	85250
895096	Ultimate JavaScript Objects	20	paid	1525	43	65	Intermediate Level	0.96	2.5	7/7/2016	web_development	30500
895244	CAGED System for Guitar (Guitar Lessons from Lutz Academy)	50	paid	450	15	7	Beginner Level	0.07	1.5	7/25/2016	music	22500
895302	Adobe After Effect: Create 15 Advance Motion Graphic Element	30	paid	140	6	21	All Levels	0.98	2.5	7/7/2016	graphics_design	4200
895394	How To Build Your Own Web Banner Design Business	20	paid	5000	7	21	Beginner Level	0.96	1	7/5/2016	graphics_design	100000
895936	Financial Modeling - Build Your Own 3 Statement Projection	20	Paid	1092	48	13	Intermediate Level	0.12	1	7/5/2016	business	21840
896742	Aprenda Modelagem 3D com o 123D Design	0	free	334	26	27	Intermediate Level	0.55	1	7/7/2016	graphics_design	0
896858	The Complete WordPress Development & Customization Course	100	paid	1611	165	157	All Levels	0.95	12.5	11/7/2016	web_development	161100
897146	"Become a Full Stack Developer with Spring, AWS and Stripe"	75	paid	1696	193	60	Intermediate Level	0.47	10	7/8/2016	web_development	127200
897162	101 Awesome Rockabilly Guitar Licks	40	paid	407	64	33	All Levels	0.66	2.5	8/10/2016	music	16280
897238	Canva Graphics Design for Entrepreneurs - Design 11 Projects	200	paid	18303	202	54	All Levels	0.81	3.5	7/23/2016	graphics_design	3660600
897314	HTTP Clients with Laravel: Use and Consume Services and APIs	65	paid	237	22	52	Beginner Level	0.34	3.5	7/18/2016	web_development	15405
899492	How to create awesome website and e-commerce in 1 hour	20	paid	937	4	10	All Levels	0.89	1	7/18/2016	web_development	18740
899534	Learn Redis from Scratch	40	paid	553	84	31	All Levels	0.02	3	7/13/2016	web_development	22120
900434	VueJS V1 Introduction to VueJS JavaScript Framework	200	paid	3632	28	31	Beginner Level	0.94	2	7/26/2016	web_development	726400
900472	How To Earn Some Bitcoin Every Time You Use A Search Engine	20	Paid	89	23	10	Expert Level	0.37	1	7/9/2016	business	1780
900794	JavaScript Basics For Web Developers	20	paid	958	14	17	Intermediate Level	0.89	1	7/11/2016	web_development	19160
901082	"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry"	0	free	3108	27	28	Beginner Level	0.96	2.5	8/12/2016	graphics_design	0
90132	Didgeridoo - from zero to HERO! Part Three. Advanced level.	35	paid	209	5	19	All Levels	0.02	1.5	10/10/2014	music	7315
902150	Learn Global Macro Trading & Investing for Retail Investor	75	Paid	178	16	27	All Levels	0.07	1.5	7/15/2016	business	13350
902300	Convert Image to Vector in Adobe illustrator	0	free	3251	158	13	All Levels	0.96	0.52	7/13/2016	graphics_design	0
902474	CAGED Pentatonic System for Guitar - Level 1	45	paid	1329	52	35	Beginner Level	0.96	1.5	7/28/2016	music	59805
902476	CAGED Pentatonic System for Guitar - Level 3	45	paid	1224	17	32	Intermediate Level	0.72	1.5	9/28/2016	music	55080
902480	Pure Rock Guitar : Play Like the Gods of Rock!	45	paid	80	5	24	All Levels	0.55	4.5	7/29/2016	music	3600
902748	Introduction To Data Analytics Using Microsoft Power BI	45	paid	1764	33	16	Beginner Level	0.78	1.5	7/13/2016	web_development	79380
902888	Investment Portfolio Analysis with Python	50	Paid	209	13	37	Beginner Level	0.18	7	7/13/2016	business	10450
903140	The Complete hapiJS Course - Go From Beginner To Advanced!	195	paid	1697	64	54	All Levels	0.64	6	7/13/2016	web_development	330915
903326	CPA 10 COMPLETO	25	Paid	101	25	18	Beginner Level	0.02	5	8/10/2016	business	2525
903526	HTML Web Development Crash Course	20	paid	4848	33	17	Beginner Level	0.99	1.5	8/2/2016	web_development	96960
904076	"Learn Rails: Quickly Code, Style and Launch 4 Web Apps"	200	paid	1849	21	83	All Levels	0.89	3	8/23/2016	web_development	369800
904144	Design Your Own Fonts. Plus A Bunch Of Typography Secrets.	40	paid	67	8	25	All Levels	0.76	1	7/14/2016	graphics_design	2680
904240	A Guide To Trade Binary Options Like An Expert	55	Paid	4	0	21	All Levels	0.97	1	7/18/2016	business	220
904462	The Complete Elixir and Phoenix Bootcamp	50	paid	5279	1375	123	Beginner Level	0.33	14.5	10/27/2016	web_development	263950
904818	Web Security: Common Vulnerabilities And Their Mitigation	50	paid	1547	30	56	All Levels	0.96	8	7/14/2016	web_development	77350
904890	React for visual learners	20	paid	659	64	26	Beginner Level	0.24	3.5	7/18/2016	web_development	13180
905096	CSS Animations: Create Amazing Effects on Your Website	50	paid	300	31	38	All Levels	0.98	3	8/11/2016	web_development	15000
905244	Adobe Illustrator For Everyone: Create Detailed Vector Image	185	paid	165	17	11	Intermediate Level	0.98	1.5	8/9/2016	graphics_design	30525
905850	The Complete front end web developer Bootcamp - 14 projects	200	paid	900	129	126	All Levels	0.46	18.5	8/12/2016	web_development	180000
906700	Sass: From Beginner to Advanced	40	paid	8059	231	39	All Levels	0.05	2	7/21/2016	web_development	322360
906760	Corel Draw x7	20	paid	164	43	62	Beginner Level	0.98	12	7/20/2016	graphics_design	3280
907386	How To Create A Wordpress Website 2016 | NEW Divi Theme 3.0!	40	paid	4144	383	43	All Levels	0.96	5.5	10/13/2016	web_development	165760
907408	Morphing  with After Effect : Everything you need to know	20	paid	421	10	18	All Levels	0.36	1	7/21/2016	graphics_design	8420
907416	Tudo sobre Investimentos em Renda Fixa	45	Paid	689	145	16	All Levels	0.96	2	8/22/2016	business	31005
907444	SAP FICO For Beginners - A Guide to SAP Financial Accounts	100	Paid	1444	101	59	All Levels	0.97	5	7/25/2016	business	144400
907716	International Tax - Tax Beyond boundaries	100	Paid	27	6	235	All Levels	0.78	19.5	9/6/2016	business	2700
907966	Guitar: Learn 10 CCR Guitar Chord Progressions	50	paid	2045	8	24	Beginner Level	0.36	2	8/25/2016	music	102250
908324	Learn Basics Of Adobe Illustrator	25	paid	1401	30	12	All Levels	0.95	0.7	9/12/2016	graphics_design	35025
908664	Word Swag : Create Stunning Images with the Word Swag App	100	paid	2416	19	14	All Levels	0.96	1	8/9/2016	graphics_design	241600
908996	Parse Server: From Front End to Full Stack	200	paid	1130	162	66	All Levels	0.57	6	7/29/2016	web_development	226000
909244	Docker for Developers - Newest Version 1.12 with Swarm Mode	95	paid	767	104	81	Beginner Level	0.49	5.5	7/22/2016	web_development	72865
909486	Drawing Fun Caricatures! :) -The Best Method!	25	paid	41	11	6	Beginner Level	0.79	0.58	7/20/2016	graphics_design	1025
909836	Ultimate JavaScript Strings	0	free	3142	117	20	Beginner Level	0.8	0.62	7/29/2016	web_development	0
909970	Paint atmospheric sunset with soft pastel!	20	paid	7	1	5	Intermediate Level	0.94	0.62	8/17/2016	graphics_design	140
910624	"Create free, fast and secure static website"	50	paid	322	9	9	All Levels	0.96	0.52	7/21/2016	web_development	16100
910650	Forex Trading: Comprehensive & Concise Forex Trading Course	160	Paid	2379	33	44	Beginner Level	0.87	3.5	8/6/2016	business	380640
910838	The Complete Web Development Tutorial Using React and Redux	40	paid	796	43	29	Beginner Level	0.8	4	7/25/2016	web_development	31840
911318	Master ECMAScript 2015 (ES6)	0	free	7438	441	37	All Levels	0.78	2.5	11/28/2016	web_development	0
911474	Complete Wordpress Theme Development Course	150	paid	1050	223	64	Beginner Level	0.16	6.5	7/23/2016	web_development	157500
911712	Wordpress Site Migration	20	paid	1894	40	35	Beginner Level	0.14	1.5	7/28/2016	web_development	37880
912254	"Oboe Solos: Learn to Perform Three Fun, Unique Pieces!"	50	paid	41	0	43	Beginner Level	0.88	2	7/28/2016	music	2050
912946	Professional Rails Code Along	40	paid	1469	237	120	All Levels	0.47	19	8/4/2016	web_development	58760
912996	The Bubble Course - Create Complete Web Apps without Coding	30	paid	3960	220	47	Beginner Level	0.92	4.5	7/24/2016	web_development	118800
913194	Adobe Illustrator | Master in 3D	25	paid	445	4	14	All Levels	0.94	0.53	7/28/2016	graphics_design	11125
913768	Illustrator CC 2016 Power Workshops (Deutsch)	150	paid	96	10	50	All Levels	0.98	4.5	7/25/2016	graphics_design	14400
913966	HTML : Beginner Guide to HTML writing	20	paid	783	20	13	All Levels	0.89	0.62	7/28/2016	web_development	15660
914164	Forex Basics: Learn how to read and analyze Forex charts	195	Paid	11	0	45	All Levels	0.88	4.5	9/22/2016	business	2145
915206	MetaTrader4 Platform Training	0	Free	1819	45	15	Beginner Level	0.8	1.5	9/21/2016	business	0
915964	Learn to Reliably Invest In The Stock Market	50	Paid	841	14	19	All Levels	0.93	0.62	7/29/2016	business	42050
916902	The Complete E-Commerce Web Developer Course 5.0	195	paid	3209	58	96	All Levels	0.92	12.5	9/13/2016	web_development	625755
917172	Forex - Trade Gartley with Precision - Complete Strategy	20	Paid	50	1	23	All Levels	0.88	1.5	7/29/2016	business	1000
917176	Violin for Beginners	50	paid	4	0	18	All Levels	0.93	0.73	3/7/2017	music	200
917432	The Professional Bass Masterclass	200	paid	1449	136	88	All Levels	0.68	7	10/24/2016	music	289800
917724	Learn JavaScript for Web Development	75	paid	12893	220	95	Beginner Level	0.1	8.5	10/12/2016	web_development	966975
918688	How I Make Consistent Returns Trading Options	200	Paid	2310	162	26	All Levels	0.96	3.5	10/5/2016	business	462000
918870	HTML CSS Learn to create a website from scratch	50	paid	4892	49	32	Beginner Level	0.99	2	8/4/2016	web_development	244600
919354	Learn Bootstrap 4 The Most Popular HTML5 CSS3 & JS Framework	200	paid	279	37	119	All Levels	0.98	10	4/25/2017	web_development	55800
919906	Trading Options For Consistent Returns: Options Basics	0	Free	4077	281	20	All Levels	0.84	1.5	8/18/2016	business	0
920194	CAGED Pentatonic System for Guitar - Level 2	45	paid	1220	13	26	Beginner Level	0.34	1.5	8/26/2016	music	54900
920306	Web Site for Beginners - Learn Web Building like knitting	20	paid	9425	147	14	All Levels	0.67	1.5	8/10/2016	web_development	188500
920424	Option Trading for Rookies: Basic Option Strategies	95	Paid	810	27	61	All Levels	0.08	2.5	8/25/2016	business	76950
920544	React Redux React-Router: From Beginner to Paid Professional	20	paid	11536	876	60	All Levels	0.95	6.5	8/25/2016	web_development	230720
920604	Intro to Financial Modeling	105	Paid	1077	110	55	Beginner Level	0.48	6	8/19/2016	business	113085
921474	The Complete DevOps Engineer Course 2.0 - Java & Kubernetes	195	paid	5335	105	117	All Levels	0.7	14	8/6/2016	web_development	1040325
921560	For Free - Deploy Quickly Spring Boot on Heroku With MySQL	95	paid	177	19	10	All Levels	0.98	1	8/6/2016	web_development	16815
92194	Create a classified website in 2 hours - guaranteed	50	paid	3411	84	22	Intermediate Level	0.21	1	11/9/2013	web_development	170550
922464	Create Awesome Ebook Covers Using Microsoft Word	45	paid	447	6	23	Beginner Level	0.79	3.5	8/5/2016	graphics_design	20115
922600	CSS Web Development Crash Course	20	paid	10008	53	26	All Levels	0.53	2.5	12/1/2016	web_development	200160
922750	HTML : HTML Awesomeness	25	paid	988	23	27	All Levels	0.89	0.63	8/17/2016	web_development	24700
922828	Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro	90	paid	85	22	20	Beginner Level	0.19	2	8/21/2016	music	7650
923146	CSS Specialist: Comprehensive CSS Training	100	paid	487	31	52	All Levels	0.76	6	8/8/2016	web_development	48700
923184	Pin Bars: The Most Powerful Forex Trading Signal	200	Paid	494	16	19	All Levels	0.41	1	8/10/2016	business	98800
923616	Website Investing 101 - Buying & Selling Online Businesses	0	Free	6811	151	51	Intermediate Level	0.52	2	8/5/2016	business	0
923902	Learn Photoshop for Design: 100% Practical Projects	20	paid	651	5	12	All Levels	0.94	0.67	8/8/2016	graphics_design	13020
924216	Django For Beginners	175	paid	534	16	51	Beginner Level	0.11	4	8/23/2016	web_development	93450
924704	Ultimate Web Developer Course Build 10 Websites from Scratch	200	paid	9359	110	402	Intermediate Level	0.07	32.5	10/10/2016	web_development	1871800
925286	Play Piano To-day! - Beginner Piano Lessons For Busy People!	100	paid	476	16	91	Beginner Level	0.07	4	11/1/2016	music	47600
925854	No Bull Investing: Investing 101 For Financial Freedom	100	Paid	1213	12	25	Intermediate Level	0.89	6.5	3/13/2017	business	121300
926206	HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016	195	paid	2354	16	45	All Levels	0.96	4	8/12/2016	web_development	459030
927186	Learn Blender 3D  - The introduction course	100	paid	739	12	15	All Levels	0.94	1.5	8/19/2016	graphics_design	73900
927442	Learn the Foundations of Stocks and Options	50	Paid	80	18	63	Intermediate Level	0.48	7.5	8/11/2016	business	4000
92760	Crash Course: Fundamentals Of HTML & CSS From Scratch.	20	paid	7368	216	52	All Levels	0.61	2	9/20/2013	web_development	147360
928040	Learn Spring Framework Practically - Hands On Recipies	145	paid	522	50	48	Beginner Level	0.79	5.5	8/11/2016	web_development	75690
928858	Learn How To Build A Professional Web Site By Using Joomla	70	paid	7184	22	29	All Levels	0.34	4	8/11/2016	web_development	502880
929016	HTML and HTML5 For Beginners 2016	200	paid	563	178	32	Beginner Level	0.01	3	8/11/2016	web_development	112600
929130	Angular 4: From Theory to Practice & FREE E-Book	200	paid	4375	622	129	Beginner Level	0.89	15.5	11/15/2016	web_development	875000
929146	Learn Stock Options: Options Made Simple 101	35	Paid	93	13	49	All Levels	0.96	5	8/17/2016	business	3255
929260	Learn SASS: from beginner to expert	20	paid	1734	9	13	Beginner Level	0.78	1	9/14/2016	web_development	34680
929526	Learn to trade Candlestick Patterns	20	Paid	155	23	22	All Levels	0.76	1.5	8/16/2016	business	3100
930416	How to design a business card on Photoshop (for beginners)	0	free	5086	197	12	All Levels	0.74	1	8/27/2016	graphics_design	0
931152	Instant Bodhran - part two; learning further drumming skills	40	paid	28	1	10	Intermediate Level	0.15	1	8/18/2016	music	1120
931588	Learn to trade Chart Patterns	20	Paid	75	8	23	Intermediate Level	0.15	2	8/17/2016	business	1500
931626	Learn to Trade With Fibonacci Tools	30	Paid	252	45	30	Beginner Level	0.86	4	8/17/2016	business	7560
932274	The Ultimate Fibonacci Trading Plan for Forex and Stocks	200	Paid	399	15	15	All Levels	0.24	1	8/19/2016	business	79800
932804	Improvise On The Piano In 30 Minutes	40	paid	85	8	19	Beginner Level	0.89	1.5	8/18/2016	music	3400
932842	Piano Lesson Variety	40	paid	59	1	28	Beginner Level	0.07	4	8/18/2016	music	2360
933110	Develop a Professional OnePage WordPress site With No Coding	20	paid	1747	13	13	All Levels	0.78	1.5	8/29/2016	web_development	34940
933260	jQuery Essentials: Learn the Fundamental of jQuery	20	paid	1004	43	40	All Levels	0.89	3.5	8/19/2016	web_development	20080
933394	The Complete Guide to Forex Trading	20	Paid	1329	12	33	All Levels	0.02	5	2/5/2017	business	26580
933666	How to play in a local Irish music session with confidence	40	paid	193	5	8	All Levels	0.07	1	8/18/2016	music	7720
933812	Instant Harmonica - play Whiskey in the Jar + Molly Malone!	40	paid	21	3	27	Beginner Level	0.07	2	9/20/2016	music	840
933814	Instant Harmonica - play Blowing in the Wind + Popeye theme!	40	paid	13	1	24	Beginner Level	0.16	1.5	9/23/2016	music	520
933816	Instant Harmonica - play Yesterday + Scarborough Fair today!	40	paid	33	5	26	All Levels	0.11	2	8/26/2016	music	1320
933818	Instant Harmonica - play the groovy Irish Washerwoman now!	40	paid	55	8	13	All Levels	0.07	1	1/24/2017	music	2200
933888	Adobe Illustrator: How to Draw Squared Animals Icons	180	paid	2873	38	13	All Levels	0.96	0.53	1/10/2017	graphics_design	517140
934570	Wordpress Backup & Restore	95	paid	478	37	18	Beginner Level	0.78	1.5	9/15/2016	web_development	45410
934574	Basics of Commerce A Complete Study	150	Paid	2197	4	105	Beginner Level	0.76	5.5	12/21/2016	business	329550
934614	Beginners Guide to Stock Market Investing	0	Free	3283	109	42	Intermediate Level	0.96	2.5	9/15/2016	business	0
934790	Adobe - Create a professional logo step-by-step (Farming)	20	paid	214	0	15	Beginner Level	0.98	1	8/18/2016	graphics_design	4280
93484	Drawing Cartoony Characters	20	paid	1564	103	9	Beginner Level	0.79	2	10/9/2013	graphics_design	31280
935014	Simplified Cross Browser Web Testing Using VirtualBox	20	paid	796	3	18	Beginner Level	0.11	1	9/13/2016	web_development	15920
935108	Adobe - Create a professional logo step-by-step (Beauty)	20	paid	2420	27	21	All Levels	0.93	1.5	8/27/2016	graphics_design	48400
935900	Pedais de efeito para Contrabaixo	50	paid	10	3	10	Beginner Level	0.06	2.5	8/26/2016	music	500
936182	Learn By Example: Angular JS	50	paid	1515	32	60	All Levels	0.96	7	8/22/2016	web_development	75750
936298	Trade the News in Forex: EA Robot Included	200	Paid	276	11	11	Beginner Level	0.78	0.57	8/30/2016	business	55200
936328	Learn to Trade Forex and Stocks: From Beginner to Advanced	200	Paid	1645	25	42	All Levels	0.39	2	9/7/2016	business	329000
936504	The Complete HTML5 and CSS3 Course	40	paid	1548	30	126	All Levels	0.96	15	8/23/2016	web_development	61920
936884	Free Options 101 - Basic of Call and Put Options in 1 Hours	0	Free	2481	71	26	Expert Level	0.87	1.5	8/22/2016	business	0
937134	Javascript Intermediate level 3 - JSON	100	paid	1735	76	25	Beginner Level	0.78	2.5	8/30/2016	web_development	173500
937150	How to Invest in Startups - Expert Reveals Winning Secrets.	0	Free	1625	5	145	Beginner Level	0.78	8.5	8/29/2016	business	0
937206	Learn PHP CodeIgniter Framework with AJAX and Bootstrap	75	paid	1634	52	21	All Levels	0.95	2.5	9/13/2016	web_development	122550
937586	"Ruby on Rails 5 - BDD, RSpec and Capybara"	200	paid	1870	193	145	Beginner Level	0.9	14.5	10/28/2016	web_development	374000
938260	Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion	100	paid	567	37	24	Beginner Level	0.07	1.5	8/29/2016	music	56700
93850	Financial Modeling - Facebook Case Study	25	Paid	9	3	13	Beginner Level	0.88	1.5	10/2/2013	business	225
938560	The Complete Ethical Hacking Course 2.0: Python & Kali Linux	195	paid	7827	268	66	All Levels	0.76	11	9/26/2016	web_development	1526265
938680	Logo Design Made Easy: Create your own logo in PowerPoint	20	paid	1086	17	8	All Levels	0.96	1	11/22/2016	graphics_design	21720
939536	Learn basics of HTML in 30 Minutes	20	paid	945	17	11	Intermediate Level	0.89	0.55	9/2/2016	web_development	18900
939636	Coaching Bundle: Guitar for Music Educators: Part 2	135	paid	1	1	6	All Levels	0.24	0.5	9/2/2016	music	135
939668	Learn 3 - All Time A R Rahman Hits on Carnatic Flute!	70	paid	98	18	31	All Levels	1	2.5	12/13/2016	music	6860
939882	Adobe Illustrator: Learn Easy Logo Design.	20	paid	371	5	26	All Levels	0.1	3.5	9/6/2016	graphics_design	7420
939962	"Learn SVG Animation - With HTML, CSS & Javascript"	65	paid	12953	680	22	All Levels	0.15	1.5	9/12/2016	web_development	841945
941120	Option Trading for Rookies: Make & Manage Profitable Trades	95	Paid	507	19	59	Beginner Level	0.16	2	9/2/2016	business	48165
941520	Financial Accounting For Beginners	60	Paid	164	3	22	All Levels	0.76	1.5	9/25/2016	business	9840
941990	Work From Home Online (Part/Full) : Trade Forex 4 Beginners	45	Paid	2981	23	17	Intermediate Level	0.96	1	10/9/2016	business	134145
941998	"Master Electron: Desktop Apps using HTML, JavaScript & CSS"	165	paid	1902	224	47	Intermediate Level	0.13	5.5	3/21/2017	web_development	313830
942366	Introductory To HTML and CSS	50	paid	4106	112	15	Intermediate Level	0.38	1	8/27/2016	web_development	205300
942768	Photoshop Learn Concept Art Manipulation	25	paid	8	0	11	Beginner Level	0.94	1.5	8/30/2016	graphics_design	200
943306	Learn Node.js by building Udemy: Stripe + MailChimp + Wistia	110	paid	1425	36	34	All Levels	0.77	5.5	9/12/2016	web_development	156750
943386	CSS :basics for beginners	30	paid	1085	8	13	All Levels	0	0.53	8/29/2016	web_development	32550
943426	Learn How to Play CashFlow Game	35	Paid	1459	11	26	All Levels	0.26	1	10/17/2016	business	51065
943724	Car Sketching with Simple Analog Tools	40	paid	23	5	10	All Levels	0.79	0.62	8/29/2016	graphics_design	920
944156	Javascript :basics for beginners	30	paid	1057	22	12	Beginner Level	0.66	0.62	8/29/2016	web_development	31710
94428	Learn Complete Web Development From Scratch	40	paid	14074	106	46	All Levels	0.66	12	10/23/2013	web_development	562960
94430	Learn Javascript & JQuery From Scratch	30	paid	84897	2685	10	All Levels	0.79	2	10/10/2013	web_development	2546910
94432	Learn PHP Fundamentals From Scratch	0	free	48650	1236	9	All Levels	0	2	10/16/2013	web_development	0
944534	Forex:Trade Management & Psychology	150	Paid	13	0	19	All Levels	0.57	2	9/21/2016	business	1950
944550	Learn Piano Online-A Quiet Solace Piano Solo	50	paid	7	0	10	Intermediate Level	0	1	8/29/2016	music	350
944594	Strategy layout and Backtesting	200	Paid	36	2	24	All Levels	0.98	4	9/21/2016	business	7200
944804	Coaching Bundle: Guitar for Music Educators: Part 1	135	paid	1	1	5	All Levels	0.04	0.5	9/1/2016	music	135
944886	WordPress Look and Feel with Themes	25	paid	2371	10	12	Beginner Level	0.96	1	9/4/2016	web_development	59275
944906	WordPress Plugins and Widgets	40	paid	8711	29	12	All Levels	0.96	1	9/9/2016	web_development	348440
94532	Beginner Financial Analysis: Invest Like Warren Buffett	50	Paid	83	4	19	Beginner Level	0.82	0.68	3/10/2014	business	4150
945320	Javascript Intermediate level 2 - Mastering Functions	100	paid	2412	116	28	All Levels	0.96	2.5	8/30/2016	web_development	241200
945336	Javascript Intermediate level 1 - Mastering the DOM	100	paid	1838	169	31	All Levels	0.36	3	8/30/2016	web_development	183800
945602	PHP User Login Registration Script With All Features	200	paid	5603	46	47	Beginner Level	0.76	4	10/2/2016	web_development	1120600
945750	Fundamentals of Accounting	20	Paid	1560	43	25	All Levels	0.47	3	8/31/2016	business	31200
945978	Ultimate Angular 4 (previously Angular 2) with Bootstrap 4	50	paid	11384	1846	80	Beginner Level	0.22	5.5	9/19/2016	web_development	569200
946310	PHP webservices	30	paid	1305	25	8	All Levels	0.76	0.57	8/31/2016	web_development	39150
946326	"Learn Calligraphy, Handwriting animation wz After Effects"	40	paid	116	1	18	All Levels	0.98	2.5	11/3/2016	graphics_design	4640
947098	Understanding TypeScript	110	paid	9132	1560	137	All Levels	0.18	7	9/12/2016	web_development	1004520
947116	Learn PHP Object Oriented Features with Simple Examples	20	paid	1723	28	7	Beginner Level	0.76	1	10/5/2016	web_development	34460
947120	"HTML5, CSS3 And JavaScript Fundamentals 2016"	115	paid	627	125	7	All Levels	0.96	1	9/1/2016	web_development	72105
947204	Learn W3.CSS	50	paid	1002	7	10	Beginner Level	0.89	0.57	9/1/2016	web_development	50100
947498	Web Design HTML CSS How to Create a Website from Scratch	50	paid	3601	28	22	All Levels	0.94	2	9/3/2016	web_development	180050
948204	Web Building Starter Pack. Html Css and JQuery Animations	30	paid	1033	16	42	All Levels	0.2	7.5	10/7/2016	web_development	30990
948440	PSD to Responsive HTML5: Beginner to Advanced	40	paid	1502	218	49	All Levels	0.96	6	10/3/2016	web_development	60080
948974	THE Forex Robot: Incredible ROI (Robot Included)	200	Paid	1843	171	35	All Levels	0.04	1.5	10/4/2016	business	368600
949134	The Extreme Web Development Course - For Beginners	200	paid	1420	62	152	All Levels	0.07	5.5	9/4/2016	web_development	284000
949282	Learn Angular 2 from Beginner to Advanced	195	paid	32696	526	67	Beginner Level	0.7	10	10/7/2016	web_development	6375720
949504	Straddle Options Trading - Profit in Any Market Direction	200	Paid	837	9	19	Beginner Level	0.34	1	10/3/2016	business	167400
951050	Trading Options For Consistent Returns: Calendar Spreads	200	Paid	1214	69	20	Beginner Level	0.89	1.5	10/7/2016	business	242800
951060	Web Design How to Create a Website HTML CSS Bootstrap	75	paid	5263	29	29	All Levels	0.14	2	9/12/2016	web_development	394725
951304	The Play-Doh Technique: Fun Hand-made Vectors In Illustrator	20	paid	1145	42	20	All Levels	0.97	0.63	9/6/2016	graphics_design	22900
951608	Learn the Viola - Scales and Fundamentals	80	paid	21	3	38	All Levels	0.09	2.5	11/16/2016	music	1680
95176	ChalkTalk: Financial Accounting	20	Paid	25	1	108	All Levels	0.96	3.5	1/23/2014	business	500
951912	Adobe - How to create a professional Video Title/ Web Banner	20	paid	1606	8	9	All Levels	0.15	0.73	9/7/2016	graphics_design	32120
952106	Design & Create Text Logos in Adobe Photoshop CS5	95	paid	2035	19	23	All Levels	0.55	1.5	10/16/2016	graphics_design	193325
953152	The Complete Piano & Music Theory Beginners Course	50	paid	10435	665	23	Expert Level	0.12	1.5	9/15/2016	music	521750
